,Dog Breed
8458,lagotto romagnolo
8459,malinois
8460,malteser
8461,malteser
8462,mops
8463,papillon
8464,jack russell terrier
8465,pekingese
8466,pekingese
8467,pinscher
8468,bull terrier
8469,pudel
8470,pudel
8471,dachshund
8472,rottweiler
8473,samoyed
8474,schnauzer
8475,shar-pei
8476,shiba‐inu
8477,shih tzu
8478,siberian husky
8479,spitz
8480,spitz
8481,west highland white terrier
8482,yorkshire terrier
8483,yorkshire terrier
8484,zwergpinscher
8485,zwergpudel
8486,zwergspitz
8487,zwergspitz
8488,akita
8489,american staffordshire terrier
8490,australian shepherd
8491,beagle
8492,beagle
8493,deutscher schäferhund
8494,berner sennenhund
8495,bichon frisé
8496,border collie
8497,border collie
8498,cao de agua portugues
8499,cavalier king charles spaniel
8500,chihuahua
8501,chihuahua
8502,collie
8503,dackel
8504,dackel
8505,dalmatiner
8506,deutsche dogge
8507,deutsche dogge
8508,deutscher schäferhund
8509,deutscher schäferhund
8510,english cocker spaniel
8511,english cocker spaniel
8512,entlebucher sennenhund
8513,flat-coated retriever
8514,französische bulldogge
8515,golden retriever
8516,golden retriever
8517,havaneser
8518,havaneser
8519,hovawart
8520,irish setter
8521,jack russell terrier
8522,jack russell terrier
8523,dachshund
8524,dachshund
8525,labradoodle
8526,labrador retriever
8527,labrador retriever
8528,lagotto romagnolo
8529,magyar vizsla
8530,malteser
8531,malteser
8532,mops
8533,papillon
8534,jack russell terrier
8535,pekingese
8536,pudel
8537,dachshund
8538,schnauzer
8539,shiba‐inu
8540,shih tzu
8541,siberian husky
8542,siberian husky
8543,west highland white terrier
8544,whippet
8545,yorkshire terrier
8546,yorkshire terrier
8547,zwergpinscher
8548,zwergpudel
8549,zwergschnauzer
8550,zwergspitz
8551,akita
8552,american staffordshire terrier
8553,american staffordshire terrier
8554,australian shepherd
8555,australian shepherd
8556,beagle
8557,beagle
8558,deutscher schäferhund
8559,deutscher schäferhund
8560,berner sennenhund
8561,bichon frisé
8562,bolonka
8563,border collie
8564,border collie
8565,border terrier
8566,cane corso
8567,cao de agua portugues
8568,cavalier king charles spaniel
8569,chihuahua
8570,chihuahua
8571,chihuahua
8572,chihuahua
8573,collie
8574,dackel
8575,dackel
8576,dalmatiner
8577,deutsche dogge
8578,deutsche dogge
8579,deutscher schäferhund
8580,deutscher schäferhund
8581,english cocker spaniel
8582,english cocker spaniel
8583,eurasier
8584,flat-coated retriever
8585,foxterrier
8586,französische bulldogge
8587,alano espanol
8588,golden retriever
8589,golden retriever
8590,havaneser
8591,havaneser
8592,hovawart
8593,jack russell terrier
8594,jack russell terrier
8595,kleiner münsterländer
8596,kleiner münsterländer
8597,kooikerhondje
8598,labrador retriever
8599,labrador retriever
8600,lagotto romagnolo
8601,magyar vizsla
8602,malinois
8603,malteser
8604,malteser
8605,mops
8606,papillon
8607,jack russell terrier
8608,pekingese
8609,perro de agua espanol
8610,bull terrier
8611,pudel
8612,pudel
8613,puli
8614,dachshund
8615,rhodesian ridgeback
8616,rottweiler
8617,samoyed
8618,schnauzer
8619,shetland sheepdog
8620,shiba‐inu
8621,shih tzu
8622,siberian husky
8623,spitz
8624,spitz
8625,staffordshire bull terrier
8626,weimaraner
8627,west highland white terrier
8628,whippet
8629,yorkshire terrier
8630,yorkshire terrier
8631,zwergpinscher
8632,zwergpinscher
8633,zwergpudel
8634,zwergschnauzer
8635,zwergspitz
8636,american staffordshire terrier
8637,american staffordshire terrier
8638,australian shepherd
8639,beagle
8640,bichon frisé
8641,border collie
8642,cavalier king charles spaniel
8643,chihuahua
8644,chihuahua
8645,dackel
8646,dackel
8647,deutscher schäferhund
8648,deutscher schäferhund
8649,english cocker spaniel
8650,französische bulldogge
8651,golden retriever
8652,havaneser
8653,jack russell terrier
8654,jack russell terrier
8655,dachshund
8656,dachshund
8657,labrador retriever
8658,labrador retriever
8659,malteser
8660,malteser
8661,mops
8662,pekingese
8663,bull terrier
8664,pudel
8665,dachshund
8666,samoyed
8667,shiba‐inu
8668,shih tzu
8669,siberian husky
8670,spitz
8671,west highland white terrier
8672,whippet
8673,yorkshire terrier
8674,zwergpinscher
8675,zwergpudel
8676,zwergspitz
8677,amerikanischer cocker spaniel
8678,american staffordshire terrier
8679,american staffordshire terrier
8680,australian shepherd
8681,beagle
8682,beagle
8683,deutscher schäferhund
8684,bichon frisé
8685,border collie
8686,border collie
8687,boston terrier
8688,dackel
8689,cavalier king charles spaniel
8690,chihuahua
8691,chihuahua
8692,chihuahua
8693,chow chow
8694,dackel
8695,dackel
8696,deutscher schäferhund
8697,deutscher schäferhund
8698,english cocker spaniel
8699,english cocker spaniel
8700,flat-coated retriever
8701,französische bulldogge
8702,golden retriever
8703,havaneser
8704,havaneser
8705,italienisches windspiel
8706,jack russell terrier
8707,jack russell terrier
8708,dachshund
8709,labrador retriever
8710,labrador retriever
8711,lagotto romagnolo
8712,magyar vizsla
8713,malinois
8714,malteser
8715,malteser
8716,mops
8717,pekingese
8718,pekingese
8719,bull terrier
8720,pudel
8721,dachshund
8722,rhodesian ridgeback
8723,shiba‐inu
8724,shih tzu
8725,siberian husky
8726,spitz
8727,west highland white terrier
8728,yorkshire terrier
8729,yorkshire terrier
8730,zwergpinscher
8731,zwergpudel
8732,zwergspitz
8733,akita
8734,american staffordshire terrier
8735,australian shepherd
8736,beagle
8737,berger blanc suisse
8738,border collie
8739,border collie
8740,cao de agua portugues
8741,cavalier king charles spaniel
8742,chihuahua
8743,chihuahua
8744,chihuahua
8745,dackel
8746,dackel
8747,dalmatiner
8748,deutscher schäferhund
8749,deutscher schäferhund
8750,english cocker spaniel
8751,entlebucher sennenhund
8752,flat-coated retriever
8753,französische bulldogge
8754,golden retriever
8755,golden retriever
8756,havaneser
8757,havaneser
8758,jack russell terrier
8759,jack russell terrier
8760,labrador retriever
8761,labrador retriever
8762,lagotto romagnolo
8763,magyar vizsla
8764,malteser
8765,mops
8766,pekingese
8767,bull terrier
8768,shiba‐inu
8769,shih tzu
8770,siberian husky
8771,tibetan terrier
8772,whippet
8773,yorkshire terrier
8774,yorkshire terrier
8775,zwergpinscher
8776,zwergpinscher
8777,zwergpudel
8778,zwergspitz
8779,akita
8780,american staffordshire terrier
8781,australian shepherd
8782,beagle
8783,bichon frisé
8784,border collie
8785,border collie
8786,cao de agua portugues
8787,cavalier king charles spaniel
8788,chihuahua
8789,chihuahua
8790,dackel
8791,dackel
8792,deutscher schäferhund
8793,deutscher schäferhund
8794,english cocker spaniel
8795,english cocker spaniel
8796,flat-coated retriever
8797,französische bulldogge
8798,golden retriever
8799,golden retriever
8800,havaneser
8801,havaneser
8802,jack russell terrier
8803,jack russell terrier
8804,kleiner münsterländer
8805,labradoodle
8806,labrador retriever
8807,labrador retriever
8808,lagotto romagnolo
8809,magyar vizsla
8810,malteser
8811,mops
8812,deutscher pinscher
8813,jack russell terrier
8814,pudel
8815,dachshund
8816,shetland sheepdog
8817,siberian husky
8818,weimaraner
8819,welsh corgi pembroke
8820,west highland white terrier
8821,whippet
8822,yorkshire terrier
8823,zwergpinscher
8824,zwergpudel
8825,zwergspitz
8826,airedale terrier
8827,amerikanischer cocker spaniel
8828,american staffordshire terrier
8829,american staffordshire terrier
8830,australian shepherd
8831,beagle
8832,beagle
8833,bearded collie
8834,berger blanc suisse
8835,berner sennenhund
8836,bichon frisé
8837,bolonka
8838,border collie
8839,border collie
8840,french bulldog
8841,cao de agua portugues
8842,cavalier king charles spaniel
8843,chihuahua
8844,chihuahua
8845,chihuahua
8846,chinese crested dog
8847,collie
8848,dackel
8849,dackel
8850,dalmatiner
8851,deutsche dogge
8852,deutscher schäferhund
8853,deutscher schäferhund
8854,english cocker spaniel
8855,english cocker spaniel
8856,english springer spaniel
8857,flat-coated retriever
8858,französische bulldogge
8859,alano espanol
8860,golden retriever
8861,golden retriever
8862,großpudel
8863,havaneser
8864,havaneser
8865,irish setter
8866,irish terrier
8867,italienisches windspiel
8868,jack russell terrier
8869,jack russell terrier
8870,dachshund
8871,dachshund
8872,dachshund
8873,labradoodle
8874,labrador retriever
8875,labrador retriever
8876,lagotto romagnolo
8877,magyar vizsla
8878,malinois
8879,malteser
8880,malteser
8881,mops
8882,nova scotia duck tolling retriever
8883,jack russell terrier
8884,bull terrier
8885,pudel
8886,dachshund
8887,dachshund
8888,rhodesian ridgeback
8889,rottweiler
8890,samoyed
8891,shar-pei
8892,shetland sheepdog
8893,shiba‐inu
8894,shih tzu
8895,siberian husky
8896,spitz
8897,toy-pudel
8898,weimaraner
8899,west highland white terrier
8900,whippet
8901,yorkshire terrier
8902,yorkshire terrier
8903,zwergpinscher
8904,zwergpudel
8905,zwergschnauzer
8906,zwergspitz
8907,akita
8908,american staffordshire terrier
8909,american staffordshire terrier
8910,australian shepherd
8911,beagle
8912,beagle
8913,bichon frisé
8914,border collie
8915,cavalier king charles spaniel
8916,chihuahua
8917,chihuahua
8918,chihuahua
8919,collie
8920,dackel
8921,dackel
8922,deutscher schäferhund
8923,deutscher schäferhund
8924,english cocker spaniel
8925,english cocker spaniel
8926,französische bulldogge
8927,golden retriever
8928,havaneser
8929,havaneser
8930,jack russell terrier
8931,jack russell terrier
8932,labrador retriever
8933,labrador retriever
8934,lagotto romagnolo
8935,magyar vizsla
8936,malteser
8937,malteser
8938,mops
8939,deutscher pinscher
8940,pekingese
8941,pekingese
8942,bull terrier
8943,pudel
8944,dachshund
8945,rottweiler
8946,samoyed
8947,schnauzer
8948,shar-pei
8949,shiba‐inu
8950,shih tzu
8951,siberian husky
8952,spitz
8953,spitz
8954,staffordshire bull terrier
8955,welsh corgi pembroke
8956,west highland white terrier
8957,yorkshire terrier
8958,yorkshire terrier
8959,zwergpinscher
8960,zwergpudel
8961,zwergspitz
8962,airedale terrier
8963,akita
8964,alaskan malamute
8965,amerikanischer cocker spaniel
8966,american staffordshire terrier
8967,american staffordshire terrier
8968,australian shepherd
8969,australian shepherd
8970,beagle
8971,beagle
8972,bearded collie
8973,deutscher schäferhund
8974,deutscher schäferhund
8975,berger blanc suisse
8976,berner sennenhund
8977,berner sennenhund
8978,bichon frisé
8979,bichon frisé
8980,bologneser
8981,bolonka
8982,border collie
8983,border collie
8984,border terrier
8985,boston terrier
8986,dackel
8987,bull terrier
8988,french bulldog
8989,cane corso
8990,cao de agua portugues
8991,cavalier king charles spaniel
8992,chihuahua
8993,chihuahua
8994,chihuahua
8995,chihuahua
8996,chinese crested dog
8997,chinese crested dog
8998,chow chow
8999,collie
9000,collie
9001,dackel
9002,dackel
9003,dalmatiner
9004,deutsche dogge
9005,deutsche dogge
9006,deutsche dogge
9007,deutsche dogge
9008,jagdterrier
9009,deutscher pinscher
9010,deutscher pinscher
9011,deutscher schäferhund
9012,deutscher schäferhund
9013,deutscher schäferhund
9014,deutscher schäferhund
9015,deutscher pinscher
9016,dobermann
9017,english cocker spaniel
9018,english cocker spaniel
9019,english cocker spaniel
9020,english springer spaniel
9021,entlebucher sennenhund
9022,eurasier
9023,flat-coated retriever
9024,foxterrier
9025,französische bulldogge
9026,golden retriever
9027,golden retriever
9028,golden retriever
9029,greyhound
9030,großpudel
9031,havaneser
9032,havaneser
9033,havaneser
9034,hovawart
9035,irish setter
9036,irish setter
9037,irish terrier
9038,jack russell terrier
9039,jack russell terrier
9040,kleiner münsterländer
9041,kooikerhondje
9042,dachshund
9043,dachshund
9044,dachshund
9045,dachshund
9046,labrador retriever
9047,labrador retriever
9048,labrador retriever
9049,lagotto romagnolo
9050,magyar vizsla
9051,magyar vizsla
9052,magyar vizsla
9053,malinois
9054,malinois
9055,malteser
9056,malteser
9057,malteser
9058,bull terrier
9059,spitz
9060,mops
9061,mops
9062,mudi
9063,englische bulldogge
9064,deutscher pinscher
9065,deutscher pinscher
9066,papillon
9067,jack russell terrier
9068,pekingese
9069,pekingese
9070,perro de agua espanol
9071,pinscher
9072,pinscher
9073,bull terrier
9074,bull terrier
9075,prager rattler
9076,pudel
9077,pudel
9078,puli
9079,dachshund
9080,rhodesian ridgeback
9081,riesenschnauzer
9082,rottweiler
9083,russkiy toy
9084,samoyed
9085,schnauzer
9086,schnauzer
9087,shar-pei
9088,shetland sheepdog
9089,shiba‐inu
9090,shih tzu
9091,siberian husky
9092,siberian husky
9093,spitz
9094,spitz
9095,staffordshire bull terrier
9096,tervueren
9097,tibetan terrier
9098,tibetan terrier
9099,toy-pudel
9100,welsh corgi cardigan
9101,welsh corgi pembroke
9102,welsh terrier
9103,west highland white terrier
9104,whippet
9105,yorkshire terrier
9106,yorkshire terrier
9107,zwergpinscher
9108,zwergpinscher
9109,zwergpudel
9110,zwergschnauzer
9111,zwergspitz
9112,zwergspitz
9113,airedale terrier
9114,akita
9115,alaskan malamute
9116,american akita
9117,american bully
9118,american staffordshire terrier
9119,american staffordshire terrier
9120,american staffordshire terrier
9121,australian cattle dog
9122,australian shepherd
9123,australian shepherd
9124,basenji
9125,beagle
9126,beagle
9127,bearded collie
9128,deutscher schäferhund
9129,deutscher schäferhund
9130,berger blanc suisse
9131,berger de pyrénées
9132,berner sennenhund
9133,bichon frisé
9134,biewer terrier
9135,bologneser
9136,bolonka
9137,border collie
9138,border collie
9139,border collie
9140,border collie
9141,border terrier
9142,boston terrier
9143,dackel
9144,bull terrier
9145,french bulldog
9146,cairn terrier
9147,cane corso
9148,cao de agua portugues
9149,cavalier king charles spaniel
9150,chihuahua
9151,chihuahua
9152,chihuahua
9153,chihuahua
9154,chinese crested dog
9155,chinese crested dog
9156,chow chow
9157,cockapoo
9158,collie
9159,collie
9160,coton de tuléar
9161,dackel
9162,dackel
9163,dalmatiner
9164,deutsche dogge
9165,deutsche dogge
9166,deutsche dogge
9167,deutsche dogge
9168,deutsche dogge
9169,deutsche dogge
9170,jagdterrier
9171,deutscher pinscher
9172,deutscher pinscher
9173,deutscher schäferhund
9174,deutscher schäferhund
9175,deutscher schäferhund
9176,deutscher schäferhund
9177,deutscher schäferhund
9178,deutscher schäferhund
9179,deutscher pinscher
9180,dobermann
9181,dog de bordeaux
9182,elo
9183,english cocker spaniel
9184,english cocker spaniel
9185,english cocker spaniel
9186,english springer spaniel
9187,entlebucher sennenhund
9188,eurasier
9189,flat-coated retriever
9190,foxterrier
9191,foxterrier
9192,französische bulldogge
9193,französische bulldogge
9194,alano espanol
9195,golden retriever
9196,golden retriever
9197,gordon setter
9198,greyhound
9199,weißer schweizer schäferhund
9200,großpudel
9201,havaneser
9202,havaneser
9203,hovawart
9204,irish setter
9205,italienisches windspiel
9206,jack russell terrier
9207,jack russell terrier
9208,jack russell terrier
9209,cavalier king charles spaniel
9210,kleiner münsterländer
9211,kleiner münsterländer
9212,kleiner münsterländer
9213,kooikerhondje
9214,dachshund
9215,dachshund
9216,dachshund
9217,dachshund
9218,labradoodle
9219,labrador retriever
9220,labrador retriever
9221,labrador retriever
9222,labrador retriever
9223,labrador retriever
9224,lagotto romagnolo
9225,dachshund
9226,magyar vizsla
9227,magyar vizsla
9228,magyar vizsla
9229,malinois
9230,malinois
9231,malteser
9232,malteser
9233,malteser
9234,malteser
9235,mops
9236,mops
9237,mudi
9238,neufundländer
9239,welsh terrier
9240,nova scotia duck tolling retriever
9241,englische bulldogge
9242,deutscher pinscher
9243,deutscher pinscher
9244,papillon
9245,jack russell terrier
9246,pekingese
9247,pekingese
9248,perro de agua espanol
9249,pinscher
9250,pinscher
9251,bull terrier
9252,bull terrier
9253,prager rattler
9254,pudel
9255,pudel
9256,dachshund
9257,dachshund
9258,dachshund
9259,rhodesian ridgeback
9260,rottweiler
9261,russkiy toy
9262,saluki
9263,samoyed
9264,schnauzer
9265,schnauzer
9266,scottish terrier
9267,shar-pei
9268,shar-pei
9269,shetland sheepdog
9270,shetland sheepdog
9271,shiba‐inu
9272,shih tzu
9273,shih tzu
9274,siberian husky
9275,siberian husky
9276,spitz
9277,spitz
9278,staffordshire bull terrier
9279,tervueren
9280,tibetan terrier
9281,toy-pudel
9282,weimaraner
9283,welsh corgi pembroke
9284,welsh terrier
9285,west highland white terrier
9286,whippet
9287,yorkshire terrier
9288,yorkshire terrier
9289,zwergpinscher
